,hy_ig_spread,real_yield_10y,curve_10y_2y,chicago_fci,vix_3m_1m_ratio,ism_new_orders,ism_inventories,qqq_skew_20d_mean
2016-02-08,8.1,0.53,1.12,-0.29429,1.04704875962361,0.0,0.0,1.6552155325169204
2016-02-09,8.51,0.52,1.09,-0.29429,0.9992307692307693,0.0,0.0,1.877985044418992
2016-02-10,8.62,0.53,1.05,-0.29429,1.009796533534288,0.0,0.0,1.4768107468652119
2016-02-11,8.53,0.5,1.0,-0.29429,1.0163560289083302,0.0,0.0,1.8748003546529175
2016-02-12,8.87,0.44999999999999996,0.99,-0.29429,0.9850746268656716,2.7225461371073623,-0.6237273268381305,1.26610660919277
2016-02-15,8.64,0.49,1.03,-0.29444,1.0326771653543307,2.7225461371073623,-0.6237273268381305,1.26610660919277
2016-02-16,8.59,,1.03,-0.29444,1.0326771653543307,2.7225461371073623,-0.6237273268381305,1.0480570069050423
2016-02-17,8.45,0.53,1.04,-0.29444,1.0373289091663211,2.7225461371073623,-0.6237273268381305,0.8578201050324972
2016-02-18,8.21,0.53,1.07,-0.29444,1.0555804571940834,2.7225461371073623,-0.6237273268381305,0.9454971225064449
2016-02-19,8.17,0.51,1.04,-0.29444,1.0720887245841035,2.7225461371073623,-0.6237273268381305,1.1612487132222054
2016-02-22,8.23,0.5,1.0,-0.30296,1.1105698977106673,2.7225461371073623,-0.6237273268381305,0.9023581323832575
2016-02-23,8.09,0.45999999999999996,0.99,-0.30296,1.1155830753353975,2.7225461371073623,-0.6237273268381305,1.105256016438959
2016-02-24,8.1,0.42,0.98,-0.30296,1.0695900857959961,2.7225461371073623,-0.6237273268381305,0.8338671326264221
2016-02-25,8.17,0.38999999999999996,1.0,-0.30296,1.0781853281853282,2.7225461371073623,-0.6237273268381305,0.8620241477360487
2016-02-26,8.08,0.32,0.99,-0.30296,1.1114599686028257,2.7225461371073623,-0.6237273268381305,1.044474595565664
2016-02-29,7.8,0.34999999999999,0.96,-0.31575,1.1034830893488137,2.7225461371073623,-0.6237273268381305,1.1592021071544634
2016-03-01,7.75,0.32,0.96,-0.31575,1.0895377128953772,0.0,0.0,0.7231016653721553
2016-03-02,7.46,0.34999999999999,0.98,-0.31575,1.145762711864407,0.0,0.0,0.6856308923421932
2016-03-03,7.31,0.33,0.99,-0.31575,1.1655939145699241,0.0,0.0,0.6988733746315026
2016-03-04,7.28,0.3,0.98,-0.31575,1.167065868263473,0.0,0.0,0.44103059874903205
2016-03-07,7.08,0.37,1.0,-0.33129,1.16429418742586,0.0,0.0,0.37370839101521736
2016-03-08,7.03,0.43,1.0,-0.33129,1.1469740634005763,0.0,0.0,0.4118732337733035
2016-03-09,7.14,0.37,0.95,-0.33129,1.1269416175682911,0.0,0.0,0.40415480948994775
2016-03-10,7.15,0.38999999999999996,1.0,-0.33129,1.1314067611777536,0.0,0.0,0.40472280219991413
2016-03-11,7.04,0.44999999999999996,1.0,-0.33129,1.1473684210526316,0.0,0.0,0.39821579376721944
2016-03-14,6.82,0.44,1.01,-0.34677,1.18,-1.382600258732214,-0.41217581544611415,0.3934840357699108
2016-03-15,6.74,0.44999999999999996,1.0,-0.34677,1.1477541371158393,-1.382600258732214,-0.41217581544611415,0.47073151658852747
2016-03-16,6.84,0.46999999999999,0.99,-0.34677,1.1478622327790973,-1.382600258732214,-0.41217581544611415,0.5317599831998341
2016-03-17,6.94,0.36,1.07,-0.34677,1.2328218812541694,-1.382600258732214,-0.41217581544611415,0.4293016587964677
2016-03-18,6.82,0.33999999999999997,1.04,-0.34677,1.2562326869806095,-1.382600258732214,-0.41217581544611415,0.43502416850888925
2016-03-21,6.71,0.27,1.04,-0.36074,1.2788873038516406,-1.382600258732214,-0.41217581544611415,0.49313715953880677
2016-03-22,6.65,0.27999999999999997,1.05,-0.36074,1.2755620014503264,-1.382600258732214,-0.41217581544611415,0.30460267674590147
2016-03-23,6.69,0.31,1.03,-0.36074,1.2526464361326746,-1.382600258732214,-0.41217581544611415,0.43449892629290193
2016-03-24,6.79,0.3,1.01,-0.36074,1.2248995983935744,-1.382600258732214,-0.41217581544611415,0.48906897631915
2016-03-25,6.93,0.33999999999999997,1.02,-0.36074,1.239484396200814,-1.382600258732214,-0.41217581544611415,0.47259177887660087
2016-03-28,,,1.02,-0.37023,1.239484396200814,-1.382600258732214,-0.41217581544611415,0.37293492434929143
2016-03-29,6.99,0.33,1.0,-0.37023,1.2007874015748032,-1.382600258732214,-0.41217581544611415,0.47237580187405875
2016-03-30,7.14,0.2,1.03,-0.37023,1.2474674384949347,0.0,0.0,0.439552787879269
2016-03-31,7.03,0.18,1.07,-0.37023,1.2477876106194692,0.0,0.0,0.4329491960390202
2016-04-01,7.05,0.16,1.05,-0.37023,1.2243727598566307,0.0,0.0,0.37372759848052095
2016-04-04,7.05,0.16999999999999998,1.03,-0.37704,1.2595419847328244,0.0,0.0,0.3424092058722929
2016-04-05,7.03,0.13999999999999999,1.03,-0.37704,1.2202549575070822,0.0,0.0,0.36053228497468487
2016-04-06,7.13,0.13999999999999999,1.01,-0.37704,1.191958495460441,0.0,0.0,0.31803544400227796
2016-04-07,7.04,0.16999999999999998,1.03,-0.37704,1.226401703335699,0.0,0.0,0.4692824746761816
2016-04-08,7.11,0.12,1.0,-0.37704,1.1670792079207921,0.0,0.0,0.6018871850121862
2016-04-11,7.03,0.13999999999999999,1.02,-0.38068,1.1927083333333335,0.0,0.0,0.6732046184561383
2016-04-12,7.0,0.16999999999999998,1.03,-0.38068,1.1617466174661746,-0.3984586373698473,0.0527046340509818,0.592013038722565
2016-04-13,6.87,0.22,1.05,-0.38068,1.2101010101010101,-0.3984586373698473,0.0527046340509818,0.5625977210390296
2016-04-14,6.71,0.21,1.02,-0.38068,1.2471098265895955,-0.3984586373698473,0.0527046340509818,0.5548043547637362
2016-04-15,6.6,0.24,1.03,-0.38068,1.2565597667638482,-0.3984586373698473,0.0527046340509818,0.5991668044736748
2016-04-18,6.62,0.2,1.02,-0.3834,1.2599118942731278,-0.3984586373698473,0.0527046340509818,0.5882423248333388
2016-04-19,6.62,0.21,1.03,-0.3834,1.2367041198501874,-0.3984586373698473,0.0527046340509818,0.6939705525976975
2016-04-20,6.46,0.19,1.02,-0.3834,1.2439577039274923,-0.3984586373698473,0.0527046340509818,0.5777232643315334
2016-04-21,6.31,0.22999999999999998,1.05,-0.3834,1.2500000000000002,-0.3984586373698473,0.0527046340509818,0.5791714472119752
2016-04-22,6.29,0.24,1.06,-0.3834,1.228673835125448,-0.3984586373698473,0.0527046340509818,0.7791238245636272
2016-04-25,6.29,0.25,1.05,-0.38514,1.2586989409984872,-0.3984586373698473,0.0527046340509818,0.7605972863418573
2016-04-26,6.32,0.26,1.06,-0.38514,1.2230113636363635,-0.3984586373698473,0.0527046340509818,1.0479647814970008
2016-04-27,6.26,0.27,1.08,-0.38514,1.2120343839541547,-0.3984586373698473,0.0527046340509818,1.2885645170213753
2016-04-28,6.25,0.19,1.04,-0.38514,1.2178649237472767,0.0,0.0,1.4832520120040256
2016-04-29,6.19,0.12,1.06,-0.38514,1.1681997371879107,0.0,0.0,1.961854695540276
2016-05-02,6.21,0.12,1.06,-0.38505,1.1751592356687899,0.0,0.0,1.5429967243003704
2016-05-03,6.16,0.2,1.08,-0.38505,1.2111716621253408,0.0,0.0,1.5361531309299588
2016-05-04,6.31,0.16999999999999998,1.06,-0.38505,1.1903846153846154,0.0,0.0,2.393699284308254
2016-05-05,6.39,0.16,1.04,-0.38505,1.1781931464174455,0.0,0.0,2.0126099386290974
2016-05-06,6.42,0.13,1.04,-0.38505,1.1891891891891893,0.0,0.0,1.7414404090005131
2016-05-09,6.48,0.18,1.05,-0.38349,1.2411684782608694,0.0,0.0,1.5504621230328905
2016-05-10,6.53,0.18,1.05,-0.38349,1.238846945778998,0.0,0.0,1.3870707203572932
2016-05-11,6.46,0.15,1.05,-0.38349,1.2604548789435068,0.0,0.0,2.0979900662748148
2016-05-12,6.4,0.13999999999999999,0.99,-0.38349,1.2266848196051736,0.0,0.0,2.2206714153405587
2016-05-13,6.36,0.15,0.99,-0.38349,1.2317834836918806,0.4296862138224,-0.08257455438214212,2.2515092529210796
2016-05-16,6.41,0.13,0.95,-0.38156,1.2134308510638299,0.4296862138224,-0.08257455438214212,1.8902728553936146
2016-05-17,6.3,0.15,0.96,-0.38156,1.2057220708446865,0.4296862138224,-0.08257455438214212,2.033991223338272
2016-05-18,6.26,0.15,0.94,-0.38156,1.1836865767501605,0.4296862138224,-0.08257455438214212,1.9146648308281229
2016-05-19,6.16,0.26,0.97,-0.38156,1.1623824451410658,0.4296862138224,-0.08257455438214212,2.0278356485619122
2016-05-20,6.29,0.29,0.96,-0.38156,1.1494182486221678,0.4296862138224,-0.08257455438214212,1.3875416216809302
2016-05-23,6.22,0.29,0.96,-0.37847,1.1875,0.4296862138224,-0.08257455438214212,1.4100322169916844
2016-05-24,6.21,0.3,0.93,-0.37847,1.1472819216182046,0.4296862138224,-0.08257455438214212,0.9882092550699981
2016-05-25,6.13,0.31,0.94,-0.37847,1.1844660194174756,0.4296862138224,-0.08257455438214212,0.8116404964044046
2016-05-26,6.04,0.29,0.95,-0.37847,1.2064748201438849,0.4296862138224,-0.08257455438214212,0.6484329410812631
2016-05-27,6.08,0.25,0.96,-0.37847,1.233060312732688,0.4296862138224,-0.08257455438214212,0.5562998822893255
2016-05-30,6.08,0.27,0.95,-0.37387,1.243140243902439,0.4296862138224,-0.08257455438214212,0.6186804722927898
2016-05-31,6.08,,0.95,-0.37387,1.243140243902439,0.0,0.0,0.49747176681604655
2016-06-01,5.97,0.3,0.97,-0.37387,1.1719520789288231,0.0,0.0,0.4224628515231271
2016-06-02,6.01,0.31,0.94,-0.37387,1.176056338028169,0.0,0.0,0.4092764315176876
2016-06-03,6.0,0.27,0.92,-0.37387,1.2010271460014674,0.0,0.0,0.4921275342659641
2016-06-06,6.09,0.19,0.93,-0.36762,1.224201930215293,0.0,0.0,0.48747565708832613
2016-06-07,6.0,0.19,0.93,-0.36762,1.2043956043956046,0.0,0.0,0.6186774202044432
2016-06-08,5.92,0.15,0.94,-0.36762,1.183629893238434,0.0,0.0,0.47818893944644725
2016-06-09,5.82,0.12,0.93,-0.36762,1.1924715909090908,0.0,0.0,0.4394254945501466
2016-06-10,5.86,0.12,0.91,-0.36762,1.1830601092896174,-2.609707719292498,0.044171149748106764,0.5459406081956536
2016-06-13,5.98,0.12,0.91,-0.36064,1.112155020551967,-2.609707719292498,0.044171149748106764,0.8015032245615159
2016-06-14,6.07,0.15,0.89,-0.36064,1.0429184549356225,-2.609707719292498,0.044171149748106764,0.5903701303498128
2016-06-15,6.19,0.16999999999999998,0.88,-0.36064,1.0702439024390245,-2.609707719292498,0.044171149748106764,0.6798956059884838
2016-06-16,6.18,0.13,0.91,-0.36064,1.0829195630585897,-2.609707719292498,0.044171149748106764,0.5571416270565612
2016-06-17,6.32,0.15,0.87,-0.36064,1.092410944759938,-2.609707719292498,0.044171149748106764,0.931006214448288
2016-06-20,6.21,0.2,0.92,-0.35282,1.0978876867594023,-2.609707719292498,0.044171149748106764,0.7983304802206826
2016-06-21,6.0,0.24,0.93,-0.35282,1.0783886771910722,-2.609707719292498,0.044171149748106764,1.1601394733394594
2016-06-22,6.0,0.27999999999999997,0.95,-0.35282,1.0654761904761905,-2.609707719292498,0.044171149748106764,1.5187741558259582
2016-06-23,5.96,0.25,0.94,-0.35282,0.9957487009919697,-2.609707719292498,0.044171149748106764,1.102290820516762
2016-06-24,5.83,0.24,0.96,-0.35282,1.067826086956522,-2.609707719292498,0.044171149748106764,2.400557730422628
2016-06-27,6.33,0.15,0.93,-0.34768,0.9289596273291925,-2.609707719292498,0.044171149748106764,2.949718170517974
2016-06-28,6.57,0.12,0.85,-0.34768,0.9928721174004193,0.0,0.0,1.8986904395136321
2016-06-29,6.48,0.09,0.85,-0.34768,1.0805333333333333,0.0,0.0,1.4452034329329568
2016-06-30,6.26,0.1,0.88,-0.34768,1.1256009615384615,0.0,0.0,1.280545371573465
2016-07-01,6.21,0.09,0.91,-0.34768,1.1573896353166986,0.0,0.0,1.1544307511853669
2016-07-04,6.12,0.03,0.87,-0.34454,1.1949898442789437,0.0,0.0,1.2040002379929917
2016-07-05,6.12,,0.87,-0.34454,1.1949898442789437,0.0,0.0,1.2462017587296303
2016-07-06,6.16,-0.03,0.81,-0.34454,1.170731707317073,0.0,0.0,1.1577344529876503
2016-07-07,6.14,-0.05,0.8,-0.34454,1.1858288770053473,0.0,0.0,1.104032140814635
2016-07-08,6.02,-0.03,0.82,-0.34454,1.2032520325203253,0.0,0.0,0.8445612233795887
2016-07-11,5.88,-0.06,0.76,-0.34563,1.2492424242424243,0.0,0.0,0.730219655050697
2016-07-12,5.66,0.01,0.77,-0.34563,1.2178729689807977,0.0,0.0,0.699575428614233
2016-07-13,5.46,0.06999999999999999,0.84,-0.34563,1.1933579335793358,-0.08079311911936005,-0.11504748280222188,0.6958530619474165
2016-07-14,5.58,0.03,0.8,-0.34563,1.2246932515337425,-0.08079311911936005,-0.11504748280222188,0.6742017475031103
2016-07-15,5.44,0.08,0.85,-0.34563,1.237129485179407,-0.08079311911936005,-0.11504748280222188,0.5927404595472029
2016-07-18,5.42,0.11,0.89,-0.34972,1.2620363062352014,-0.08079311911936005,-0.11504748280222188,0.5911823134685457
2016-07-19,5.44,0.1,0.91,-0.34972,1.267684887459807,-0.08079311911936005,-0.11504748280222188,0.636676064253233
2016-07-20,5.45,0.12,0.86,-0.34972,1.314954051796157,-0.08079311911936005,-0.11504748280222188,0.5625582442034712
2016-07-21,5.4,0.13,0.86,-0.34972,1.3118096856414614,-0.08079311911936005,-0.11504748280222188,0.6494693678983213
2016-07-22,5.41,0.05,0.87,-0.34972,1.263736263736264,-0.08079311911936005,-0.11504748280222188,0.29232046457685823
2016-07-25,5.39,0.06,0.86,-0.35397,1.3144758735440933,-0.08079311911936005,-0.11504748280222188,0.13069664868383102
2016-07-26,5.39,0.08,0.86,-0.35397,1.2641802641802642,-0.08079311911936005,-0.11504748280222188,0.15725861729990892
2016-07-27,5.45,0.06999999999999999,0.82,-0.35397,1.2505747126436781,-0.08079311911936005,-0.11504748280222188,0.17577915818004805
2016-07-28,5.51,0.03,0.79,-0.35397,1.254871395167576,-0.08079311911936005,-0.11504748280222188,0.19281744100840156
2016-07-29,5.54,0.0,0.8,-0.35397,1.2578616352201257,0.0,0.0,0.19963713450153409
2016-08-01,5.69,-0.03,0.79,-0.35828,1.299073294018534,0.0,0.0,0.1873187178418783
2016-08-02,5.69,0.05,0.84,-0.35828,1.2620578778135048,0.0,0.0,0.20469061033723113
2016-08-03,5.73,0.11,0.88,-0.35828,1.2258788332086763,0.0,0.0,0.2170531130613278
2016-08-04,5.72,0.09,0.88,-0.35828,1.2503888024883358,0.0,0.0,0.21730449366363827
2016-08-05,5.65,0.04,0.87,-0.35828,1.2648953301127215,0.0,0.0,0.2343269157650671
2016-08-08,5.46,0.09,0.87,-0.36055,1.3292361720807726,0.0,0.0,0.2697354715590778
2016-08-09,5.42,0.08,0.85,-0.36055,1.3182608695652174,0.0,0.0,0.2808231813758581
2016-08-10,5.36,0.06,0.84,-0.36055,1.2958833619210977,0.0,0.0,0.28299107316728356
2016-08-11,5.38,0.06,0.81,-0.36055,1.2788381742738588,0.0,0.0,0.29425686101222204
2016-08-12,5.31,0.1,0.81,-0.36055,1.3099315068493151,0.6098074558226418,0.16524447627166428,0.266277625699713
2016-08-15,5.34,0.06999999999999999,0.8,-0.3608,1.321212121212121,0.6098074558226418,0.16524447627166428,0.2763364318217658
2016-08-16,5.23,0.1,0.83,-0.3608,1.3022861981371718,0.6098074558226418,0.16524447627166428,0.30650960465030863
2016-08-17,5.17,0.13,0.81,-0.3608,1.2674050632911391,0.6098074558226418,0.16524447627166428,0.3643605126288149
2016-08-18,5.19,0.09,0.82,-0.3608,1.273174733388023,0.6098074558226418,0.16524447627166428,0.3190534999443375
2016-08-19,5.2,0.06,0.82,-0.3608,1.326334208223972,0.6098074558226418,0.16524447627166428,0.3516508556953496
2016-08-22,5.15,0.1,0.82,-0.35847,1.334215167548501,0.6098074558226418,0.16524447627166428,0.34679139560470323
2016-08-23,5.18,0.08,0.79,-0.35847,1.263243683781581,0.6098074558226418,0.16524447627166428,0.34229681693197717
2016-08-24,5.14,0.06999999999999999,0.81,-0.35847,1.245557350565428,0.6098074558226418,0.16524447627166428,0.5484831536223866
2016-08-25,5.13,0.08,0.8,-0.35847,1.1895910780669146,0.6098074558226418,0.16524447627166428,0.6383834707317799
2016-08-26,5.14,0.09,0.8,-0.35847,1.1834189288334556,0.6098074558226418,0.16524447627166428,0.6502130024639593
2016-08-29,5.04,0.15,0.78,-0.35337,1.1897435897435895,0.6098074558226418,0.16524447627166428,0.7236327212465932
2016-08-30,5.1,0.11,0.76,-0.35337,1.231066460587326,0.0,0.0,0.5985253275544848
2016-08-31,5.07,0.11,0.77,-0.35337,1.221798780487805,0.0,0.0,0.6941831466914025
2016-09-01,5.1,0.11,0.78,-0.35337,1.2026825633383011,0.0,0.0,0.7005217458277755
2016-09-02,5.12,0.12,0.79,-0.35337,1.2099406528189909,0.0,0.0,0.8795100708128659
2016-09-05,5.09,0.13,0.8,-0.34634,1.3063439065108513,0.0,0.0,0.8346591083813277
2016-09-06,5.09,,0.8,-0.34634,1.3063439065108513,0.0,0.0,0.7208551630505423
2016-09-07,5.09,0.06,0.81,-0.34634,1.2945091514143097,0.0,0.0,0.6187705125583057
2016-09-08,5.07,0.03,0.8,-0.34634,1.297319932998325,0.0,0.0,0.9583930233959678
2016-09-09,4.99,0.09,0.83,-0.34634,1.2637889688249402,0.0,0.0,2.0183184252444817
2016-09-12,5.1,0.16999999999999998,0.88,-0.34045,1.0759999999999998,3.0523231477605606,0.14962932734816636,1.292717264022981
2016-09-13,5.18,0.16999999999999998,0.89,-0.34045,1.1391820580474934,3.0523231477605606,0.14962932734816636,1.3825845446225025
2016-09-14,5.24,0.24,0.93,-0.34045,1.0672268907563025,3.0523231477605606,0.14962932734816636,1.2822232436774188
2016-09-15,5.26,0.21,0.93,-0.34045,1.0667034178610806,3.0523231477605606,0.14962932734816636,0.9341129173727679
2016-09-16,5.26,0.22,0.97,-0.34045,1.1159509202453988,3.0523231477605606,0.14962932734816636,0.9380410748864321
2016-09-19,5.27,0.19,0.93,-0.33607,1.1633051398828886,3.0523231477605606,0.14962932734816636,1.0293222908654958
2016-09-20,5.25,0.2,0.91,-0.33607,1.1448808757244044,3.0523231477605606,0.14962932734816636,1.027577035810802
2016-09-21,5.24,0.2,0.9,-0.33607,1.1300251256281406,3.0523231477605606,0.14962932734816636,0.774468366824876
2016-09-22,5.22,0.15,0.87,-0.33607,1.2526315789473683,3.0523231477605606,0.14962932734816636,0.6683712015218313
2016-09-23,5.09,0.08,0.84,-0.33607,1.3261231281198003,3.0523231477605606,0.14962932734816636,0.7706103785472446
2016-09-26,5.1,0.05,0.85,-0.33485,1.3059397884458912,3.0523231477605606,0.14962932734816636,0.9041256070075796
2016-09-27,5.16,0.05,0.83,-0.33485,1.1917241379310346,3.0523231477605606,0.14962932734816636,0.7526499431319793
2016-09-28,5.18,0.04,0.81,-0.33485,1.2557251908396947,0.0,0.0,0.72465737135281
2016-09-29,5.14,0.01,0.82,-0.33485,1.292171105730428,0.0,0.0,0.8391713454325195
2016-09-30,5.09,0.02,0.83,-0.33485,1.203281027104137,0.0,0.0,0.7969796447580757
2016-10-03,4.97,0.0,0.83,-0.33801,1.2317531978931529,0.0,0.0,0.8140692744373502
2016-10-04,4.93,0.0,0.83,-0.33801,1.2085482682387618,0.0,0.0,0.8990742377998611
2016-10-05,4.85,0.06999999999999999,0.87,-0.33801,1.2083639031548055,0.0,0.0,0.8660812001977821
2016-10-06,4.78,0.1,0.87,-0.33801,1.2486528098537335,0.0,0.0,0.7996682819911121
2016-10-07,4.75,0.11,0.89,-0.33801,1.2515576323987538,0.0,0.0,0.5142965125129707
2016-10-10,4.76,0.1,0.9,-0.34517,1.2195845697329377,0.0,0.0,0.6009426610827568
2016-10-11,4.76,,0.9,-0.34517,1.1920777279521673,0.0,0.0,0.6781484805079285
2016-10-12,4.75,0.13,0.9,-0.34517,1.1028645833333335,0.0,0.0,0.7418699390532482
2016-10-13,4.75,0.15,0.92,-0.34517,1.069767441860465,-3.236498342756877,-0.2466932522604326,1.0527248574371169
2016-10-14,4.82,0.12,0.9,-0.34517,1.053924505692031,-3.236498342756877,-0.2466932522604326,1.0178332135408046
2016-10-17,4.72,0.13,0.96,-0.35432,1.0806451612903225,-3.236498342756877,-0.2466932522604326,0.9853708261783874
2016-10-18,4.76,0.09,0.96,-0.35432,1.0777297964219616,-3.236498342756877,-0.2466932522604326,0.8636183285662019
2016-10-19,4.72,0.09,0.93,-0.35432,1.1073298429319374,-3.236498342756877,-0.2466932522604326,1.0461289041318838
2016-10-20,4.66,0.08,0.95,-0.35432,1.142262317834837,-3.236498342756877,-0.2466932522604326,1.2898595746942412
2016-10-21,4.62,0.08,0.92,-0.35432,1.1803636363636365,-3.236498342756877,-0.2466932522604326,1.027857806522937
2016-10-24,4.62,0.06999999999999999,0.9,-0.3656,1.2023988005997002,-3.236498342756877,-0.2466932522604326,0.6495932196305345
2016-10-25,4.6,0.11,0.93,-0.3656,1.1989247311827957,-3.236498342756877,-0.2466932522604326,0.8634396146592178
2016-10-26,4.6,0.06999999999999999,0.91,-0.3656,1.174591381872214,-3.236498342756877,-0.2466932522604326,1.05447615674805
2016-10-27,4.66,0.08,0.93,-0.3656,1.1411516853932584,-3.236498342756877,-0.2466932522604326,0.9923621181816967
2016-10-28,4.69,0.13,0.98,-0.3656,1.1022135416666667,-3.236498342756877,-0.2466932522604326,1.37546806981354
2016-10-31,4.76,0.13,1.0,-0.37867,1.0728844966028412,0.0,0.0,1.3616840482579569
2016-11-01,4.91,0.11,0.98,-0.37867,1.0463071512309499,0.0,0.0,1.5296846348710034
2016-11-02,5.05,0.11,1.0,-0.37867,1.009698275862069,0.0,0.0,1.9471567864813777
2016-11-03,5.15,0.11,1.0,-0.37867,0.9927536231884058,0.0,0.0,2.2362748210440064
2016-11-04,5.15,0.13999999999999999,1.01,-0.37867,0.9375,0.0,0.0,2.2771934262231572
2016-11-07,5.2,0.11,0.99,-0.39084,0.9386939138160816,0.0,0.0,1.47735422059369
2016-11-08,5.01,0.12,1.01,-0.39084,0.9700694815606626,0.0,0.0,1.0515014358949886
2016-11-09,4.98,0.15,1.01,-0.39084,0.9658484525080044,0.0,0.0,0.9576902543177999
2016-11-10,4.94,0.25,1.17,-0.39084,1.1321279554937413,0.0,0.0,1.1646327554828597
2016-11-11,4.97,0.27,1.23,-0.39084,1.1363636363636362,-0.28544563100275644,0.059055149276532326,1.1794812882385937
2016-11-14,4.97,,1.23,-0.40488,1.1637261820748057,-0.28544563100275644,0.059055149276532326,1.3023587466602131
2016-11-15,5.11,0.4,1.23,-0.40488,1.1533149171270718,-0.28544563100275644,0.059055149276532326,1.2027525344172392
2016-11-16,4.94,0.40999999999999,1.21,-0.40488,1.1780104712041886,-0.28544563100275644,0.059055149276532326,1.1008344491334157
2016-11-17,4.94,0.38999999999999996,1.22,-0.40488,1.1712827988338192,-0.28544563100275644,0.059055149276532326,0.9832483957335704
2016-11-18,4.85,0.42,1.25,-0.40488,1.1715355805243446,-0.28544563100275644,0.059055149276532326,1.082828359965293
2016-11-21,4.84,0.44,1.27,-0.41774,1.207782101167315,-0.28544563100275644,0.059055149276532326,1.1069149635119295
2016-11-22,4.78,0.42,1.25,-0.41774,1.2334943639291465,-0.28544563100275644,0.059055149276532326,1.0206959858635245
